22,nelements,Formula,Spacegroup,Bandgap (meV),Is gap direct?,Discovery process,Decomposition energy (meV/atom),Exfoliation energy (meV/atom),Obtained from
2dm-3045,2,PbS,P4/nmm,1700,FALSE,top-down,60,137,mp-1078500
2dm-3048,2,CeI3,Pmmn,30,FALSE,top-down,0,98,mp-1025426
2dm-3049,2,PdN2,Pmmm,0,FALSE,top-down,81,83,mp-1019239
2dm-3050,2,Te2W,P-6m2,1061,TRUE,top-down,30,89,mp-1019322
2dm-3051,2,LiMg2,P-3m1,0,FALSE,top-down,139,104,mp-1094559
2dm-3052,2,U2S,P2/c,0,FALSE,top-down,945,,mp-1077525
2dm-3053,2,TePt,P-3m1,0,FALSE,top-down,43,145,mp-11693
2dm-3055,2,MgBi,Pmm2,0,FALSE,top-down,192,114,mp-1038761
2dm-3059,2,LuPb2,P4/mmm,0,FALSE,top-down,260,235,mp-11493
2dm-3060,2,LaTe3,P4mm,0,FALSE,top-down,299,84,mp-1025418
2dm-3061,2,NdB4,P4/mmm,0,FALSE,top-down,1146,480,mp-1097873
2dm-3062,2,SiS2,P2_1/c,3296,FALSE,top-down,25,72,mp-1095294
2dm-3064,2,US3,Pmmn,0,FALSE,top-down,0,57,mp-12406
2dm-3066,2,NpSe3,P2_1/m,0,FALSE,top-down,0,61,mp-1095184
2dm-3067,2,PrTe3,P4/nmm,0,FALSE,top-down,0,56,mp-12351
2dm-3070,2,Mg2Sn,P-3m1,0,FALSE,top-down,249,79,mp-1094228
2dm-3072,2,CaMg2,Pmmn,0,FALSE,top-down,422,364,mp-1094817
2dm-3073,2,PbSe,P4/nmm,1324,TRUE,top-down,76,140,mp-1063670
2dm-3078,2,CoO2,C2/m,0,FALSE,top-down,258,2,mp-1077196
2dm-3079,2,CN2,P-42_1m,4846,FALSE,top-down,364,51,mp-1019086
2dm-3080,2,DyTe3,Pmma,0,FALSE,top-down,351,46,mp-1025482
2dm-3082,2,NbS2,P4/mmm,0,FALSE,top-down,276,91,mp-1008860
2dm-3084,2,ZrSn,Pmmn,0,FALSE,top-down,468,81,mp-1094261
2dm-3085,2,AlN,P-6m2,2893,FALSE,top-down,510,499,mp-13178
2dm-3088,2,SnO,C2/m,2134,FALSE,top-down,139,68,mp-1078644
2dm-3089,2,B13P2,P-3m1,0,FALSE,top-down,965,31,mp-13862
2dm-3092,2,PbS,Pmm2,939,FALSE,top-down,282,207,mp-1079101
2dm-3093,2,FeO2,Pmmn,393,FALSE,top-down,240,51,mp-1097003
2dm-3098,2,LiBe,P2_1/m,0,FALSE,top-down,697,539,mp-1001825
2dm-3099,2,GaTe,P-6m2,1459,FALSE,top-down,8,58,mp-10009
2dm-3101,2,BPt2,P-6m2,0,FALSE,top-down,170,414,mp-1077788
2dm-3105,2,MgSb2,P2/m,0,FALSE,top-down,242,203,mp-1094547
2dm-3106,2,VTe2,C2/m,0,FALSE,top-down,12,115,mp-11687
2dm-3108,2,ReN2,P-6m2,94,FALSE,top-down,104,46,mp-1077299
2dm-3112,2,Na2Cl,Pmma,0,FALSE,top-down,233,44,mp-1077288
2dm-3113,2,SrMg2,P-6m2,0,FALSE,top-down,567,302,mp-1094457
2dm-3115,2,Mg3C,P4mm,189,FALSE,top-down,973,326,mp-1016240
2dm-3116,2,ThSe3,P2_1/m,1290,FALSE,top-down,0,59,mp-1079673
2dm-3117,2,LiTl,P-6m2,60,FALSE,top-down,753,617,mp-1078753
2dm-3121,2,MgSb2,C2/m,0,FALSE,top-down,187,114,mp-1094527
2dm-3123,2,Mg5Ti,Cm,0,FALSE,top-down,361,263,mp-1094486
2dm-3125,2,Mg2Ti,P-6m2,0,FALSE,top-down,431,301,mp-1094362
2dm-3126,2,DyTe3,P4/nmm,0,FALSE,top-down,0,,mp-1086673
2dm-3127,2,SbS,P-1,0,FALSE,top-down,177,10,mp-1065860
2dm-3128,2,MgTi2,Pmma,0,FALSE,top-down,412,313,mp-1094506
2dm-3131,2,ZrCd,P4/nmm,0,FALSE,top-down,249,306,mp-1017540
2dm-3132,2,TmTe3,Pmma,0,FALSE,top-down,330,46,mp-1025537
2dm-3134,2,CeMg2,Pmma,0,FALSE,top-down,313,294,mp-1039345
2dm-3137,2,In2Te3,P-3m1,0,FALSE,top-down,82,86,mp-1068510
2dm-3138,2,MgO2,C2/m,1060,FALSE,top-down,687,69,mp-1096803
2dm-3139,2,CrSe2,P-3m1,0,FALSE,top-down,11,113,mp-1009581
2dm-3140,2,ThGe2,P4/mmm,0,FALSE,top-down,671,657,mp-10128
2dm-3141,2,MgSn,P3m1,0,FALSE,top-down,183,81,mp-1094219
2dm-3142,2,ScF3,Pmc2_1,6086,FALSE,top-down,159,169,mp-1094067
2dm-3143,2,FeSe,Cmme,0,FALSE,top-down,539,-135,mp-1066497
2dm-3145,2,MgTi,Pmmn,0,FALSE,top-down,298,232,mp-1094383
2dm-3146,2,YMg2,Pmma,0,FALSE,top-down,372,,mp-1094454
2dm-3147,2,ZrCl3,C2/m,173,FALSE,top-down,51,73,mp-1100795
2dm-3149,2,W2N3,P-6m2,0,FALSE,top-down,149,46,mp-1079251
2dm-3150,2,MoS2,P-6m2,1653,TRUE,top-down,2,76,mp-2815
2dm-3155,2,Bi2O3,P3m1,2984,FALSE,top-down,277,353,mp-1091371
2dm-3156,2,C3N,Pmma,0,FALSE,top-down,508,73,mp-1014324
2dm-3159,2,CdO2,P-3m1,44,FALSE,top-down,453,145,mp-1096866
2dm-3160,2,SmGe2,P4/mmm,0,FALSE,top-down,725,719,mp-12750
2dm-3161,2,HfCd,P4/nmm,0,FALSE,top-down,221,296,mp-1007758
2dm-3164,2,TeO2,P4/nmm,1565,TRUE,top-down,570,57,mp-1077823
2dm-3166,2,MgSb3,Pmm2,0,FALSE,top-down,254,203,mp-1094513
2dm-3167,2,GeP,C2/m,1755,FALSE,top-down,0,79,mp-1095275
2dm-3168,2,TbGe2,P4/mmm,0,FALSE,top-down,694,658,mp-1071768
2dm-3171,2,CeMg2,C2/m,0,FALSE,top-down,300,292,mp-1039304
2dm-3172,2,MgTi,Pmmn,0,FALSE,top-down,333,188,mp-1094388
2dm-3173,2,CeSe2,Pmmm,737,FALSE,top-down,696,0,mp-1080294
2dm-3175,2,ZrN2,P-3m1,0,FALSE,top-down,1199,112,mp-1008600
2dm-3176,2,TePb,P4/nmm,1234,FALSE,top-down,77,146,mp-1079574
2dm-3180,2,EuS,P4/mmm,0,FALSE,top-down,186,3,mp-1072244
2dm-3182,2,LaMg5,Cm,0,FALSE,top-down,397,313,mp-1094186
2dm-3183,2,TiS2,P4/mmm,0,FALSE,top-down,433,91,mp-1008682
2dm-3184,2,MgTi,P4/nmm,0,FALSE,top-down,273,252,mp-1094342
2dm-3185,2,Nd2Te5,P4/nmm,0,FALSE,top-down,0,29,mp-1119
2dm-3187,2,CeMg5,Cm,0,FALSE,top-down,329,273,mp-1039088
2dm-3189,2,Y2C,P-3m1,0,FALSE,top-down,266,410,mp-1334
2dm-3194,2,ZrS2,P-3m1,1126,FALSE,top-down,0,89,mp-1186
2dm-3196,2,YbCl3,Pmmn,0,FALSE,top-down,98,118,mp-1025400
2dm-3198,2,YI,P-3m1,0,FALSE,top-down,96,60,mp-1065933
2dm-3200,2,Cd3As2,P-4m2,311,TRUE,top-down,201,,mp-1372
2dm-3202,2,YMg,P-3m1,0,FALSE,top-down,387,246,mp-1094870
2dm-3203,2,SnS2,P-3m1,1573,FALSE,top-down,3,81,mp-1170
2dm-3209,2,Sb2Te3,P2/c,1166,FALSE,top-down,1173,196,mp-1078904
2dm-3210,2,PbS,Pma2,2250,FALSE,top-down,187,114,mp-1078944
2dm-3213,2,CaMg,P3m1,0,FALSE,top-down,303,146,mp-1038862
2dm-3214,2,VS2,P-6m2,27,FALSE,top-down,0,78,mp-1013525
2dm-3215,2,NaI,P4/mmm,3863,FALSE,top-down,124,109,mp-1064979
2dm-3217,2,AgN,P4/nmm,0,FALSE,top-down,1547,164,mp-1091417
2dm-3218,2,MgTi,P3m1,0,FALSE,top-down,268,146,mp-1094499
2dm-3219,2,EuGe3,P-6m2,68,FALSE,top-down,683,3056,mp-1078610
2dm-3220,2,CdCl4,Pmna,284,FALSE,top-down,90,74,mp-1080124
2dm-3221,2,As2Se3,P2_1/m,714,FALSE,top-down,0,101,mp-1078443
2dm-3223,2,PdN,P-6m2,0,FALSE,top-down,1172,425,mp-1067644
2dm-3224,2,NiS2,P4/mmm,0,FALSE,top-down,559,125,mp-1094089
2dm-3228,2,HC,P-3m1,3489,TRUE,top-down,62,17,mp-1096986
2dm-3233,2,MgTi,P4/mmm,0,FALSE,top-down,286,122,mp-1094357
2dm-3236,2,ZnO2,P-3m1,228,FALSE,top-down,460,100,mp-1094003
2dm-3239,2,CeSe2,P4/nmm,0,FALSE,top-down,164,19,mp-1080340
2dm-3240,2,SiS,Pmna,501,TRUE,top-down,87,0,mp-1023900
2dm-3241,2,Bi2Pt,P31m,0,FALSE,top-down,97,181,mp-1078313
2dm-3242,2,CdS,P3m1,1677,TRUE,top-down,256,81,mp-1021511
2dm-3243,2,PdCl2,Pmna,921,FALSE,top-down,21,87,mp-1018891
2dm-3244,2,Al2Ru,P4/mmm,0,FALSE,top-down,638,615,mp-1009834
2dm-3245,2,ThCo5,P6/mmm,0,FALSE,top-down,2538,,mp-1072579
2dm-3251,2,VI2,P-3m1,1162,FALSE,top-down,0,83,mp-1018138
2dm-3256,2,HfTe5,Pmmn,0,FALSE,top-down,0,89,mp-1168
2dm-3262,2,MgBi2,C2/m,0,FALSE,top-down,109,101,mp-1039263
2dm-3263,2,In2Se3,P-3m1,492,FALSE,top-down,48,51,mp-1017565
2dm-3264,2,MgTi,Pmma,0,FALSE,top-down,257,49,mp-1094400
2dm-3265,2,CaC2,Cmme,0,FALSE,top-down,1051,82,mp-1071152
2dm-3266,2,HoTe3,P4/nmm,0,FALSE,top-down,0,57,mp-1078508
2dm-3268,2,HoTe3,Pmma,0,FALSE,top-down,345,46,mp-1025395
2dm-3270,2,TmSb2,C222,0,FALSE,top-down,525,95,mp-1018120
2dm-3272,2,LiC12,P6/mmm,0,FALSE,top-down,0,38,mp-1021323
2dm-3275,2,LuTe3,Pmma,0,FALSE,top-down,315,,mp-1025470
2dm-3276,2,HfTe3,Pmmn,0,FALSE,top-down,25,88,mp-1025459
2dm-3277,2,ZnO,P-6m2,1678,TRUE,top-down,231,59,mp-1017539
2dm-3278,2,PbS,Pmn2_1,2079,FALSE,top-down,128,273,mp-1091375
2dm-3279,2,Sr2N,P-3m1,0,FALSE,top-down,83,238,mp-1245
2dm-3281,2,ZnBi,P3m1,0,FALSE,top-down,614,509,mp-1064405
2dm-3282,2,MgSn,P-3m1,0,FALSE,top-down,214,114,mp-1094753
2dm-3283,2,MgSb,Pmm2,0,FALSE,top-down,381,261,mp-1094550
2dm-3284,2,Pb3N2,Pmmn,31,FALSE,top-down,376,110,mp-1080198
2dm-3287,2,PtSe2,P-3m1,1351,FALSE,top-down,0,88,mp-1115
2dm-3290,2,NbF4,P4/mmm,0,FALSE,top-down,83,97,mp-1416
2dm-3291,2,CeMg,Pmmn,0,FALSE,top-down,490,467,mp-1038788
2dm-3292,2,LuTe3,P4/nmm,0,FALSE,top-down,0,,mp-1080689
2dm-3296,2,MgSn2,P-6m2,0,FALSE,top-down,175,140,mp-1094241
2dm-3300,2,Mg2Fe,Pmma,0,FALSE,top-down,388,230,mp-1094145
2dm-3303,2,SrCu,P6/mmm,0,FALSE,top-down,75,180,mp-1025402
2dm-3305,2,NdGe5,Pmmm,0,FALSE,top-down,468,466,mp-1077156
2dm-3308,2,LaGe5,Pmmm,0,FALSE,top-down,463,496,mp-1025100
2dm-3309,2,Sn4Ir,Pban,0,FALSE,top-down,,301,mp-1080586
2dm-3315,2,H4W,P4/nmm,23,FALSE,top-down,16,25,mp-1078595
2dm-3320,2,LaMg2,C2/m,0,FALSE,top-down,427,331,mp-1094176
2dm-3323,2,NaN3,P2/m,891,FALSE,top-down,956,67,mp-1064272
2dm-3330,2,GeTe,Pmn2_1,930,FALSE,top-down,59,123,mp-1080459
2dm-3331,2,Mg2Ti,Pmma,0,FALSE,top-down,414,284,mp-1094344
2dm-3333,2,CuS,P3m1,0,FALSE,top-down,306,300,mp-1096941
2dm-3334,2,CeSe2,P-3m1,1118,FALSE,top-down,91,103,mp-1080337
2dm-3338,2,SnS,Pmmn,1875,FALSE,top-down,71,86,mp-1379
2dm-3339,2,TbGe5,Pmmm,0,FALSE,top-down,455,,mp-1071473
2dm-3341,2,MgSn,Pmmm,0,FALSE,top-down,493,487,mp-1094736
2dm-3342,2,LuSb2,C222,0,FALSE,top-down,498,90,mp-1008902
2dm-3344,2,YMg2,P-6m2,0,FALSE,top-down,437,321,mp-1094406
2dm-3345,2,ErSb2,C222,0,FALSE,top-down,540,93,mp-1018159
2dm-3347,2,RbO2,P4/mmm,0,FALSE,top-down,1825,,mp-12105
2dm-3348,2,CaMg,P-3m1,0,FALSE,top-down,379,218,mp-1039120
2dm-3351,2,PaP2,P4/mmm,0,FALSE,top-down,333,174,mp-1018890
2dm-3352,2,GeS2,P-4m2,1408,FALSE,top-down,57,92,mp-1071032
2dm-3354,2,MgGa2,P-6m2,0,FALSE,top-down,266,215,mp-1094641
2dm-3355,2,CeMg,P-3m1,0,FALSE,top-down,232,190,mp-1039083
2dm-3358,2,SmGe5,Pmmm,0,FALSE,top-down,464,452,mp-1072419
2dm-3361,2,Si2O,Cm,0,FALSE,top-down,1426,742,mp-1063118
2dm-3363,2,CaO,P4/nmm,2475,TRUE,top-down,210,10,mp-1079707
2dm-3364,2,IrI3,P-31m,1561,FALSE,top-down,0,91,mp-1025442
2dm-3366,2,LiP3,P-6m2,0,FALSE,top-down,683,139,mp-1025406
2dm-3368,2,MgSb,Pmm2,0,FALSE,top-down,307,101,mp-1094585
2dm-3369,2,YMg5,Cm,0,FALSE,top-down,342,288,mp-1100191
2dm-3371,2,CuF2,P2_1/c,461,FALSE,top-down,0,127,mp-1229
2dm-3372,2,AuN2,P2/m,0,FALSE,top-down,423,140,mp-1018648
2dm-3374,2,Ga2O3,P-62m,3151,TRUE,top-down,462,635,mp-1243
2dm-3377,2,NiTe,P-3m1,0,FALSE,top-down,43,125,mp-10264
2dm-3380,2,Mg2Rh,P4/mmm,0,FALSE,top-down,190,237,mp-12693
2dm-3381,2,LiO2,P-3m1,631,TRUE,top-down,971,143,mp-1094129
2dm-3386,2,TbSb2,C222,0,FALSE,top-down,581,,mp-1018127
2dm-3388,2,HgBr2,C2/m,2594,TRUE,top-down,0,,mp-23292
2dm-3390,2,HfGe2,P4/nmm,0,FALSE,top-down,296,,mp-13683
2dm-3391,2,HfSe3,Pmmn,360,FALSE,top-down,0,47,mp-15622
2dm-3396,2,YbCl3,C2/m,705,FALSE,top-down,112,164,mp-1025388
2dm-3397,2,CeS,P4/nmm,0,FALSE,top-down,331,8,mp-20560
2dm-3401,2,CoTe2,P-3m1,0,FALSE,top-down,61,165,mp-1009641
2dm-3403,2,Sn3F8,P2_1/c,3340,TRUE,top-down,15,81,mp-1443
2dm-3405,2,CuBr,P-6m2,1067,TRUE,top-down,60,179,mp-23227
2dm-3409,2,MoSe2,P-6m2,1423,TRUE,top-down,1,78,mp-1634
2dm-3413,2,ZrGe2,P4/nmm,0,FALSE,top-down,301,401,mp-2430
2dm-3415,2,BiSe,P2_1/c,28,TRUE,top-down,209,254,mp-1078607
2dm-3417,2,ZrTe3,Pmmn,0,FALSE,top-down,7,95,mp-2089
2dm-3420,2,YSb2,C222,0,FALSE,top-down,579,85,mp-1018112
2dm-3422,2,Cu2Te,P6/mmm,0,FALSE,top-down,136,38,mp-1861
2dm-3423,2,YCl3,P-31m,4977,FALSE,top-down,0,69,mp-27455
2dm-3424,2,GeS,Pmn2_1,1719,FALSE,top-down,29,129,mp-2242
2dm-3426,2,PdSe2,P2_1/c,1425,FALSE,top-down,7,166,mp-2418
2dm-3427,2,Cr3N2,C2,0,FALSE,top-down,985,956,mp-1014509
2dm-3428,2,UI3,Pmmn,34,FALSE,top-down,0,92,mp-23244
2dm-3431,2,UPb2,P-1,0,FALSE,top-down,289,146,mp-1077277
2dm-3432,2,NiCl2,P-3m1,810,FALSE,top-down,0,66,mp-27396
2dm-3438,2,LaSe,P4/nmm,0,FALSE,top-down,248,,mp-1065583
2dm-3439,2,DyCl3,Pmmn,3893,TRUE,top-down,0,81,mp-28448
2dm-3441,2,NiTe2,P-3m1,0,FALSE,top-down,54,171,mp-2578
2dm-3444,2,ZrCl,P-3m1,0,FALSE,top-down,0,52,mp-27440
2dm-3449,2,AgN3,Pccm,1828,FALSE,top-down,362,150,mp-2247
2dm-3453,2,BiTe,P-3m1,0,FALSE,top-down,6,,mp-23224
2dm-3455,2,GeI2,P-3m1,2131,FALSE,top-down,0,82,mp-27922
2dm-3456,2,YS,P4/nmm,0,FALSE,top-down,208,5,mp-22562
2dm-3457,2,Bi2Se3,P2_1/m,1277,FALSE,top-down,44,124,mp-23164
2dm-3458,2,RhCl3,P-31m,1737,FALSE,top-down,0,72,mp-27770
2dm-3459,2,InSe,P-6m2,1537,FALSE,top-down,1,63,mp-22691
2dm-3464,2,PbI2,P-3m1,2586,FALSE,top-down,7,85,mp-22883
2dm-3471,2,Hf3Te2,P4/mmm,0,FALSE,top-down,0,78,mp-28919
2dm-3474,2,SiP,C2/m,1951,FALSE,top-down,0,49,mp-2798
2dm-3478,2,PbBr2,P2_1/m,2819,FALSE,top-down,0,,mp-28077
2dm-3482,2,Cd3P2,P-4m2,844,TRUE,top-down,214,,mp-2441
2dm-3485,2,CdCl2,P-3m1,3947,TRUE,top-down,0,70,mp-22881
2dm-3486,2,CuTe,Pmmn,0,FALSE,top-down,0,79,mp-20826
2dm-3487,2,TbBr,P-3m1,0,FALSE,top-down,16,47,mp-27924
2dm-3488,2,Se2O5,P2_1/c,2990,TRUE,top-down,0,,mp-27358
2dm-3489,2,NaN3,Pmmm,1097,FALSE,top-down,975,,mp-22777
2dm-3493,2,CeSe2,P2_1/m,0,FALSE,top-down,185,110,mp-1080310
2dm-3495,2,AuI,Cmme,1768,FALSE,top-down,0,89,mp-27725
2dm-3496,2,Tl4O3,P2_1/m,1129,FALSE,top-down,0,43,mp-27684
2dm-3497,2,Te2W,P2_1/m,73,FALSE,top-down,0,84,mp-22693
2dm-3501,2,Mg2Si,P2/c,0,FALSE,top-down,533,476,mp-1074652
2dm-3502,2,TeI,Pmma,825,TRUE,top-down,25,98,mp-23273
2dm-3506,2,AuSe,P2/m,1237,FALSE,top-down,0,168,mp-2793
2dm-3508,2,NdI2,P4/mmm,0,FALSE,top-down,0,94,mp-28753
2dm-3513,2,TaS2,P-6m2,0,FALSE,top-down,2,88,mp-1984
2dm-3516,2,Sc7Cl10,C2/m,0,FALSE,top-down,2,,mp-27513
2dm-3517,2,CuBr,P4/nmm,1599,TRUE,top-down,2,73,mp-22917
2dm-3519,2,P2O5,Pmn2_1,5225,TRUE,top-down,41,117,mp-2173
2dm-3521,2,TlF3,Pmc2_1,2562,FALSE,top-down,0,170,mp-2632
2dm-3524,2,Te4O9,P-3,2600,FALSE,top-down,26,110,mp-27127
2dm-3525,2,Sn4Pt,P4/nbm,0,FALSE,top-down,147,246,mp-20662
2dm-3526,2,BiS,Pmc2_1,0,FALSE,top-down,229,9,mp-28677
2dm-3527,2,CoCl2,P-3m1,109,FALSE,top-down,0,67,mp-23240
2dm-3530,2,GaSe,P-6m2,1893,FALSE,top-down,2,43,mp-1943
2dm-3531,2,Sb2Se3,P2_1/m,875,FALSE,top-down,0,130,mp-2160
2dm-3540,2,MgI2,P-3m1,3656,FALSE,top-down,0,79,mp-23205
2dm-3541,2,ThI4,P2_1/c,1841,TRUE,top-down,0,88,mp-27697
2dm-3542,2,ZrSe2,P-3m1,458,FALSE,top-down,0,95,mp-2076
2dm-3544,2,ScCl,P-3m1,0,FALSE,top-down,23,50,mp-27507
2dm-3549,2,VCl3,P-31m,1,TRUE,top-down,0,73,mp-28117
2dm-3550,2,SbI3,P-31m,2172,FALSE,top-down,0,97,mp-23281
2dm-3552,2,Te4Pt3,P2/m,0,FALSE,top-down,401,-154,mp-21042
2dm-3555,2,SiTe2,P-3m1,0,FALSE,top-down,53,91,mp-2755
2dm-3557,2,HgI2,C2/m,1959,FALSE,top-down,40,,mp-23173
2dm-3559,2,PtPb4,P4/nbm,0,FALSE,top-down,53,185,mp-21296
2dm-3561,2,PbO,P4/nmm,2619,TRUE,top-down,13,85,mp-19921
2dm-3562,2,PtI2,P2_1/c,1471,FALSE,top-down,0,132,mp-28319
2dm-3563,2,FeSi2,P4/mmm,0,FALSE,top-down,637,615,mp-20738
2dm-3564,2,Ce2O3,P321,0,FALSE,top-down,826,755,mp-20169
2dm-3571,2,In4Se3,Pmn2_1,1123,FALSE,top-down,80,161,mp-19932
2dm-3574,2,FeCl2,P-3m1,0,FALSE,top-down,0,64,mp-23229
2dm-3577,2,In2O3,P321,1922,TRUE,top-down,724,894,mp-22323
2dm-3582,2,LaI3,Pmmn,2117,TRUE,top-down,0,97,mp-27979
2dm-3583,2,Sb2S3,P2_1/m,1227,FALSE,top-down,0,139,mp-2809
2dm-3587,2,Te2Au,P-3m1,0,FALSE,top-down,231,326,mp-1662
2dm-3589,2,Pr2Br5,P2_1/m,349,FALSE,top-down,0,93,mp-23169
2dm-3594,2,WSe2,P-6m2,1527,TRUE,top-down,1,77,mp-1821
2dm-3600,2,TbCl,P-3m1,0,FALSE,top-down,53,53,mp-27923
2dm-3606,2,MnBr2,P-3m1,1518,FALSE,top-down,2,73,mp-28306
2dm-3607,2,TiCl2,P-3m1,0,FALSE,top-down,55,90,mp-28116
2dm-3608,2,GaS,P-6m2,2477,FALSE,top-down,1,39,mp-2507
2dm-3610,2,LaBr,P-3m1,0,FALSE,top-down,105,55,mp-27679
2dm-3611,2,MoCl3,C2/m,126,TRUE,top-down,60,70,mp-22853
2dm-3613,2,Pb2O3,P2_1/c,1873,FALSE,top-down,90,141,mp-20078
2dm-3615,2,SiAs,C2/m,1896,FALSE,top-down,0,71,mp-1863
2dm-3618,2,RhBr3,P-31m,1498,FALSE,top-down,0,80,mp-27871
2dm-3619,2,GeAs2,Pmc2_1,1196,FALSE,top-down,0,75,mp-17524
2dm-3622,2,VCl2,P-3m1,1296,FALSE,top-down,0,71,mp-22877
2dm-3623,2,CrI2,C2/m,253,FALSE,top-down,0,84,mp-27215
2dm-3628,2,BiI3,P-31m,2533,FALSE,top-down,9,95,mp-22849
2dm-3629,2,SnO,P4/nmm,3023,FALSE,top-down,37,100,mp-2097
2dm-3638,2,CuI,P4/nmm,2072,TRUE,top-down,14,79,mp-22863
2dm-3640,2,LaI2,P4/mmm,0,FALSE,top-down,0,85,mp-23194
2dm-3642,2,AsO2,Pmn2_1,3243,TRUE,top-down,80,188,mp-27356
2dm-3652,2,CeGe2,P4/mmm,0,FALSE,top-down,546,702,mp-21055
2dm-3654,2,SnS,Pmn2_1,1559,FALSE,top-down,31,141,mp-2231
2dm-3656,2,TiTe2,P-3m1,0,FALSE,top-down,0,110,mp-1907
2dm-3657,2,GdBr3,P-31m,2279,TRUE,top-down,0,76,mp-27182
2dm-3663,2,IrBr3,P-31m,1815,FALSE,top-down,0,80,mp-27397
2dm-3664,2,V2O5,P2_1/m,2433,FALSE,top-down,33,67,mp-25643
2dm-3665,2,Ba2N,P-3m1,0,FALSE,top-down,114,209,mp-1892
2dm-3669,2,PbO,Pbcm,2646,FALSE,top-down,26,69,mp-20878
2dm-3670,2,Nb2Se3,P2_1/m,11,FALSE,top-down,48,137,mp-2330
2dm-3675,2,UBr4,C2/m,191,FALSE,top-down,0,71,mp-27153
2dm-3676,2,IO3,C2/m,1944,FALSE,top-down,57,76,mp-23315
2dm-3680,2,Zn3As2,P-4m2,813,TRUE,top-down,201,,mp-15700
2dm-3681,2,AlCl3,P-31m,5524,TRUE,top-down,0,66,mp-25469
2dm-3684,2,Bi9I2,P2_1/m,0,FALSE,top-down,70,97,mp-28149
2dm-3686,2,HgI2,P-4m2,1858,FALSE,top-down,13,108,mp-23192
2dm-3688,2,NbO2,P-6m2,0,FALSE,top-down,282,67,mp-25214
2dm-3692,2,NiI2,P-3m1,142,FALSE,top-down,0,79,mp-27638
2dm-3694,2,TeO2,P2_1/c,2536,FALSE,top-down,17,89,mp-2125
2dm-3695,2,Te3Cl2,P2_1/c,1367,TRUE,top-down,47,,mp-27628
2dm-3696,2,CdBr2,P-3m1,3285,TRUE,top-down,4,75,mp-27934
2dm-3697,2,ReCl3,P-3m1,1206,FALSE,top-down,0,59,mp-23174
2dm-3699,2,SmBr3,Pmmn,2990,TRUE,top-down,0,87,mp-27976
2dm-3706,2,ZrCl2,P-6m2,1607,FALSE,top-down,0,69,mp-23162
2dm-3709,2,SbF3,Pmn2_1,4599,FALSE,top-down,0,133,mp-1880
2dm-3714,2,NdGe2,P4/mmm,0,FALSE,top-down,735,754,mp-2129
2dm-3716,2,LaCl,P-3m1,0,FALSE,top-down,126,29,mp-27929
2dm-3719,2,SnF4,P4/mmm,3914,FALSE,top-down,0,104,mp-2706
2dm-3724,2,SnI2,C2/m,2097,FALSE,top-down,0,,mp-27194
2dm-3725,2,Nb3Cl7,Pmna,1056,FALSE,top-down,0,,mp-27880
2dm-3728,2,MnI2,P-3m1,1106,FALSE,top-down,0,82,mp-28013
2dm-3729,2,Ca2N,P-3m1,0,FALSE,top-down,139,260,mp-2686
2dm-3730,2,TiSe2,P-3m1,0,FALSE,top-down,0,92,mp-2194
2dm-3731,2,TiS2,P-3m1,26,FALSE,top-down,1,88,mp-2156
2dm-3733,2,TiBr2,P-3m1,0,FALSE,top-down,38,61,mp-27785
2dm-3734,2,MgCl2,P-3m1,6068,TRUE,top-down,2,63,mp-23210
2dm-3735,2,SmS,P4/nmm,0,FALSE,top-down,232,5,mp-1879
2dm-3738,2,ThI2,P-6m2,31,FALSE,top-down,21,97,mp-27652
2dm-3739,2,Te2Rh,P-3m1,0,FALSE,top-down,119,200,mp-228
2dm-3741,2,NiBr2,P-3m1,505,FALSE,top-down,0,72,mp-27637
2dm-3743,2,InBi,P4/nmm,0,FALSE,top-down,124,253,mp-23313
2dm-3745,2,MnCl2,P-3m1,1765,FALSE,top-down,0,67,mp-28233
2dm-3747,2,ZrSe3,Pmmn,448,FALSE,top-down,0,54,mp-1683
2dm-3749,2,WS2,P-6m2,1802,TRUE,top-down,1,56,mp-224
2dm-3750,2,CuBr2,C2/m,0,FALSE,top-down,0,,mp-23219
2dm-3751,2,MnO2,P-3m1,1948,FALSE,top-down,14,56,mp-25547
2dm-3753,2,TbCl3,Pmmn,3869,TRUE,top-down,8,82,mp-23293
2dm-3756,2,InSe,C2/m,2101,FALSE,top-down,45,151,mp-21405
2dm-3757,2,Te2Ir,P-3m1,0,FALSE,top-down,141,210,mp-2285
2dm-3758,2,Al3Ir,P-6m2,0,FALSE,top-down,1122,1057,mp-2294
2dm-3762,2,TlI,P4/nmm,2705,FALSE,top-down,45,136,mp-22858
2dm-3766,2,AgI,P3m1,1748,TRUE,top-down,91,216,mp-580941
2dm-3767,2,BiSe,P-3m1,0,FALSE,top-down,8,,mp-27902
2dm-3768,2,CrBr3,P-31m,1403,FALSE,top-down,0,79,mp-27734
2dm-3769,2,AlO2,Pmmn,0,FALSE,top-down,379,157,mp-1096799
2dm-3771,2,As2O3,P2_1,3901,FALSE,top-down,3,80,mp-1581
2dm-3772,2,TlF,P4/nmm,3577,FALSE,top-down,12,65,mp-557835
2dm-3774,2,AlO2,P-4m2,0,FALSE,top-down,476,300,mp-1096799
2dm-3775,2,TlF,P4mm,2339,FALSE,top-down,716,921,mp-557835
